Time, Memory,Method
144701,600, POST
123151,600, POST
123992,600, POST
127438,600, POST
133340,600, POST
124694,600, POST
121818,600, POST
125435,600, POST
125885,600, POST
125595,600, POST
156323,600, POST
85360,600, POST
90279,600, POST
71464,600, POST
78317,600, POST
80901,600, POST
132067,600, POST
125906,600, POST
125125,600, POST
127829,600, POST
125154,600, POST
117571,600, POST
124834,600, POST
127699,600, POST
122279,600, POST
117049,600, POST
116949,600, POST
127058,600, POST
117109,600, POST
84038,600, POST
76753,600, POST
126887,600, POST
124103,600, POST
198763,600, POST
134021,600, POST
72967,600, POST
76633,600, POST
74980,600, POST
75091,600, POST
130584,600, POST
129492,600, POST
72396,600, POST
173495,600, POST
72456,600, POST
52819,600, POST
88706,600, POST
86782,600, POST
73337,600, POST
55063,600, POST
78387,600, POST
86692,600, POST
100488,600, POST
147556,600, POST
118072,600, POST
118952,600, POST
148057,600, POST
71364,600, POST
78547,600, POST
74569,600, POST
140994,600, POST
146384,600, POST
130274,600, POST
132919,600, POST
130635,600, POST
133770,600, POST
132207,600, POST
81092,600, POST
80431,600, POST
82705,600, POST
91031,600, POST
137457,600, POST
81533,600, POST
80842,600, POST
79629,600, POST
79780,600, POST
80951,600, POST
80450,600, POST
82444,600, POST
81863,600, POST
79359,600, POST
151033,600, POST
170540,600, POST
153127,600, POST
145502,600, POST
131957,600, POST
164829,600, POST
152686,600, POST
74450,656, POST
82355,600, POST
85671,600, POST
79008,600, POST
85581,600, POST
154079,600, POST
127819,600, POST
131606,600, POST
133621,600, POST
79078,600, POST
82875,600, POST
97713,600, POST
131265,600, POST
142126,600, POST
170840,600, POST
115336,600, POST
132027,600, POST
152486,600, POST
132468,600, POST
156053,600, POST
145653,600, POST
89157,600, POST
81052,600, POST
131206,600, POST
145122,600, POST
131967,600, POST
132488,600, POST
132959,600, POST
84098,600, POST
82594,600, POST
83076,600, POST
86752,600, POST
83096,600, POST
85450,600, POST
82334,600, POST
132358,600, POST
122259,600, POST
123772,600, POST
164658,600, POST
142267,600, POST
126107,600, POST
119373,600, POST
139732,600, POST
115045,600, POST
116077,600, POST
189124,600, POST
121588,600, POST
162464,600, POST
119854,600, POST
123251,600, POST
126698,600, POST
116728,600, POST
130334,600, POST
88907,600, POST
155381,600, POST
125796,600, POST
78938,600, POST
36959,600, POST
140092,600, POST
189024,600, POST
95198,600, POST
58289,600, POST
